RadViz_X,RadViz_Y,Bulk silicon thickness,Bump solder height,Substrate core thickness,"Substrate core (E, CTE)","UF (E, CTE)",Lid foot width,Lid thickness,Cu-pillar bump solder material,BGA solder material,Obj_ELK stress,Obj_Warpage Post UF cure,Obj_Warpage post lid attach,Obj_DeltaW_BGA,Obj_DeltaW_bump
-0.07455435155863875,-0.13752029946166033,0.5,0.06,0.8,3e-06,2e-05,3.0,2.0,SAC105,SAC205,4.8738179206848145,-0.030136561021208763,0.03366764571985783,0.121655402468447,0.05073128020820877
-0.0767579940153416,-0.19150378478067154,0.25,0.06,0.8,6e-06,2e-05,9.0,1.5,SAC305,SAC205,7.345516204833984,-0.04064462333917618,0.05836895423605646,0.1269314627914601,0.012182927234733333
0.027636278120567254,-0.02955020478779693,0.25,0.06,0.4,9e-06,2e-05,3.0,1.5,SAC105,SAC405,4.634702682495117,-0.07262222468852997,0.030752352873098476,0.20778397278239327,0.0033352760029885164
0.046854080792403226,-0.12322347739794814,0.5,0.06,0.4,3e-06,2e-05,9.0,1.0,SAC205,SAC305,6.218483924865723,-0.06605114787817001,0.09830927543227622,0.13668901117083923,0.01850492509716469
0.03426674631477296,-0.0037847676474305997,0.5,0.06,0.4,9e-06,3e-05,3.0,1.5,SAC205,SAC405,6.563605785369873,-0.07403087615966797,0.03973741749259261,0.3440431965604339,0.004987529502118009
0.08311473182829753,-0.07102606187705822,0.25,0.06,0.4,9e-06,2e-05,9.0,1.0,SAC205,SAC305,5.899442195892334,-0.0826784297823906,0.09801303396049948,0.1627790991328656,0.006467111586682693
0.012258051763356847,-0.2558978071956699,0.25,0.06,0.8,6e-06,2e-05,9.0,1.0,SAC205,SAC205,6.693211078643799,-0.04099670425057411,0.10869043487723655,0.11484710374756128,0.020990518597839222
0.053025472551969995,-0.028642902669326745,0.25,0.04,0.4,9e-06,2e-05,9.0,1.5,SAC205,SAC205,7.136466979980469,-0.08510368317365646,0.08415877661258361,0.22694608679509998,0.011384819519433851
0.10353463838871795,-0.07546928216650299,0.25,0.06,0.4,6e-06,2e-05,9.0,1.0,SAC205,SAC305,5.619803428649902,-0.08195283263921738,0.11022797537742467,0.15813109102845183,0.015228640735443664
-0.070755580722523,0.0793637422605139,0.25,0.06,0.4,6e-06,2e-05,3.0,1.5,SAC405,SAC105,7.627405166625977,-0.08254179358482361,0.034637978492246396,0.18547054434567684,0.06043765766642168
-0.17343421465731496,-0.18034111379777423,0.5,0.06,1.2,6e-06,2e-05,3.0,1.5,SAC305,SAC305,7.897627353668213,-0.027919786050915718,0.025448521780884276,0.12818642748659456,0.02856131387668974
-0.02109352374653674,-0.2860581680479669,0.5,0.06,0.8,3e-06,2e-05,9.0,1.0,SAC205,SAC305,6.742154598236084,-0.03442218527197838,0.10061513437344294,0.08283069707834233,0.01706082589742494
-0.005148646550666064,-0.2246529193618198,0.25,0.06,0.8,9e-06,2e-05,9.0,1.0,SAC305,SAC405,7.375185012817383,-0.04658878967165947,0.09276226511816862,0.15060589315664646,0.0035358543946741074
-0.17597423010084995,-0.061956729267736634,0.5,0.06,1.2,3e-06,2e-05,3.0,1.0,SAC105,SAC105,4.972371578216553,-0.01912340335547924,0.03178165658600235,0.09162146789580582,0.12998582567583072
0.0847194458539689,-0.32120591248214964,0.75,0.06,0.8,3e-06,2e-05,9.0,2.0,SAC105,SAC305,4.872448444366455,-0.029697183519601822,0.12753470844909295,0.11039890813765423,0.031346711358441255
-0.2090857614562877,-0.18112520945891084,0.25,0.04,1.2,9e-06,2e-05,3.0,2.0,SAC405,SAC105,10.328189849853516,-0.035286180675029755,0.031003337816656235,0.19453506312643476,0.011289632329588826
-0.18715634585293292,-0.17750521224368712,0.5,0.06,1.2,3e-06,2e-05,6.0,1.5,SAC205,SAC105,6.85199499130249,-0.01978304609656334,0.03265674298202678,0.0872787873926573,0.0654982485720704
-0.05262927532475618,0.11325522157057268,0.25,0.06,0.4,6e-06,2.5e-05,3.0,1.5,SAC405,SAC105,7.679006099700928,-0.0799812451004982,0.034483797279924996,0.2802669651384769,0.06915158693293169
7.593799562973782e-05,-0.24073191094937016,0.75,0.06,0.8,3e-06,2e-05,6.0,2.0,SAC105,SAC305,4.810555458068848,-0.028928333893418312,0.07889128393935953,0.10617307535807292,0.029738546641231302
7.593799562973782e-05,-0.24073191094937016,0.75,0.06,0.8,3e-06,2e-05,6.0,2.0,SAC105,SAC305,4.810555458068848,-0.028928333893418312,0.07889128393935953,0.10617307535807292,0.029738546641231302
0.14103401521736558,-0.2543216230322544,0.5,0.06,0.8,9e-06,2e-05,9.0,1.0,SAC105,SAC405,4.625828742980957,-0.04562583938241005,0.12623348141273383,0.17777088946662847,0.006983849945611608
-0.33591365462573375,-0.057397658857559486,0.5,0.06,1.2,3e-06,2e-05,3.0,1.0,SAC305,SAC105,8.267751693725586,-0.01996663585305214,0.029493471181243208,0.09186985582361616,0.1321249814565454
-0.07198835834628389,-0.08672617041791575,0.25,0.02,0.8,9e-06,2.5e-05,9.0,1.5,SAC405,SAC405,11.260676383972168,-0.05287463217973709,0.05438820796419158,0.4800208827015887,0.0020031049549443865
0.006885309391143447,-0.02337074189857874,0.25,0.06,0.4,6e-06,2e-05,3.0,2.0,SAC105,SAC305,4.4697675704956055,-0.06698726862668991,0.031671235724079316,0.171335258881251,0.026988914543746613
-0.07522260586716438,-0.19287819540395007,0.75,0.06,1.2,9e-06,2e-05,6.0,1.5,SAC205,SAC305,6.289469242095947,-0.032970186322927475,0.03699490694627628,0.14195197523128059,0.006731245710428758
0.16501998973920248,0.09392479769389438,0.25,0.02,0.4,9e-06,2.5e-05,6.0,1.5,SAC205,SAC405,7.596048831939697,-0.0813254863023758,0.054488745262308076,0.6770302035700902,0.003502996951128394
-0.0827220462978928,-0.16332350828330192,0.25,0.06,0.8,9e-06,2e-05,6.0,1.5,SAC405,SAC405,8.746124267578125,-0.052035827189683914,0.06340463079789979,0.15619930131966256,0.003111686084552283
-0.08963365017289077,-0.1680749801640181,0.5,0.06,0.8,3e-06,2e-05,6.0,2.0,SAC205,SAC105,6.701038837432861,-0.033420443534851074,0.06901999725115755,0.11893385907557494,0.061474545335678414
0.010912363173118184,-0.010433877497112158,0.25,0.04,0.4,9e-06,2e-05,3.0,1.0,SAC205,SAC105,7.216543197631836,-0.08414296805858612,0.061925845399878054,0.2072963725165242,0.013314784363179783
-0.04443700845385081,-0.2198212986145114,0.5,0.06,0.8,3e-06,2e-05,9.0,2.0,SAC205,SAC405,6.735156536102295,-0.03480495885014534,0.09221232644981239,0.11331864715624387,0.049324896971133333
0.05002321859746937,-0.0027458934859082547,0.25,0.06,0.4,9e-06,2.5e-05,9.0,2.0,SAC305,SAC305,6.76940393447876,-0.08339646458625793,0.059456860816164366,0.29536092897346305,0.005307429099248886
0.002352900718567301,-0.02645624284182248,0.25,0.06,0.4,6e-06,2e-05,6.0,1.0,SAC305,SAC305,6.471499443054199,-0.0792415589094162,0.057486785993225945,0.15799847999463476,0.017422633002919054
-0.05736366640872175,0.013777181808867563,0.25,0.04,0.4,3e-06,2e-05,3.0,1.0,SAC205,SAC305,6.832126140594482,-0.0692252516746521,0.050549427736537006,0.1468276980466076,0.06327234268016044
-0.16677495283842717,-0.23113533374021666,0.25,0.06,0.8,3e-06,2e-05,9.0,1.5,SAC405,SAC305,9.437576293945312,-0.03705499693751335,0.06279240242944298,0.08391430418574311,0.016057775376994942
-0.0474509439201443,-0.0077279777156356744,0.5,0.04,0.4,9e-06,2e-05,6.0,1.5,SAC305,SAC405,9.29317569732666,-0.08181316405534744,0.047205317293008225,0.2604556100284237,0.0028154949341951323
0.14103401521736558,-0.2543216230322544,0.5,0.06,0.8,9e-06,2e-05,9.0,1.0,SAC105,SAC405,4.625828742980957,-0.04562583938241005,0.12623348141273383,0.17777088946662847,0.006983849945611608
