Sol_Index,Obj_DeltaW_BGA_x,Obj_DeltaW_bump_x,Obj_ELK_stress_x,Obj_Warpage_Post_UF_cure_x,Obj_Warpage_post_lid_atach_x,NetFlow_Score,NetFlow_Rank,RadViz_X,RadViz_Y,Obj_DeltaW_BGA_y,Obj_DeltaW_bump_y,Obj_ELK_stress_y,Obj_Warpage_Post_UF_cure_y,Obj_Warpage_post_lid_atach_y,Bulk silicon thickness,Bump solder height,Cu-pillar pitch–diameter,Lid foot width,Lid thicknes,"Substrate core (E, CTE)",Substrate core thickness,"UF (E, CTE)",lid thickness,BGA solder material,Bump solder material,Cu-pillar bump solder material
432,0.004896963015198708,0.06408639997243881,9.255332946777344,-0.03692519664764404,0.07928875833749771,160.7999999999997,11,0.34660705649881673,0.18085115098555135,0.004896963015198708,0.06408639997243881,9.255332946777344,-0.03692519664764404,0.07928875833749771,0.25,0.06,0.125,9.0,1.5,3e-06,0.8,2.5e-05,1.0,SAC305,SAC405,SAC405
38,0.015062733553349972,0.3101818561553955,9.227153778076172,-0.08417870849370956,0.042530931532382965,159.3500000000001,12,-0.02281831314833593,-0.30947076374196125,0.015062733553349972,0.3101818561553955,9.227153778076172,-0.08417870849370956,0.042530931532382965,0.25,0.04,0.125,3.0,1.5,9e-06,0.4,3e-05,1.0,SAC205,SAC405,SAC405
206,0.013129164464771748,0.0695386454463005,9.529287338256836,-0.07605209946632385,0.0861329734325409,153.30000000000007,13,0.07141369115673318,0.05707159024287204,0.013129164464771748,0.0695386454463005,9.529287338256836,-0.07605209946632385,0.0861329734325409,0.25,0.04,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
499,0.013129164464771748,0.0695386454463005,9.529287338256836,-0.07605209946632385,0.0861329734325409,153.30000000000007,14,0.07141369115673318,0.05707159024287204,0.013129164464771748,0.0695386454463005,9.529287338256836,-0.07605209946632385,0.0861329734325409,0.25,0.04,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
257,0.012170052155852318,0.001966010546311736,9.26033878326416,-0.034481439739465714,0.05462723225355148,149.79999999999993,15,0.30089052551659035,0.1552467672740712,0.012170052155852318,0.001966010546311736,9.26033878326416,-0.034481439739465714,0.05462723225355148,0.25,0.06,0.125,3.0,2.0,3e-06,0.8,2e-05,1.0,SAC305,SAC405,SAC405
435,0.00598521763458848,0.034227050840854645,9.446450233459473,-0.03719324246048927,0.07117453962564468,148.4499999999999,16,0.3486876807212353,0.1668708406743833,0.00598521763458848,0.034227050840854645,9.446450233459473,-0.03719324246048927,0.07117453962564468,0.25,0.06,0.125,9.0,2.0,3e-06,0.8,2.5e-05,1.5,SAC305,SAC405,SAC305
13,0.00598521763458848,0.034227050840854645,9.446450233459473,-0.03719324246048927,0.07117453962564468,148.4499999999999,17,0.3486876807212353,0.1668708406743833,0.00598521763458848,0.034227050840854645,9.446450233459473,-0.03719324246048927,0.07117453962564468,0.25,0.06,0.125,9.0,2.0,3e-06,0.8,2.5e-05,1.5,SAC305,SAC405,SAC305
20,0.02049376256763935,0.05261509492993355,9.91779899597168,-0.0201795045286417,0.012266919016838074,146.29999999999936,18,0.3726334925664045,-0.006622702506046718,0.02049376256763935,0.05261509492993355,9.91779899597168,-0.0201795045286417,0.012266919016838074,0.25,0.04,0.125,3.0,2.0,3e-06,1.2,2e-05,1.0,SAC205,SAC305,SAC405
9,0.02049376256763935,0.05261509492993355,9.91779899597168,-0.0201795045286417,0.012266919016838074,146.29999999999936,19,0.3726334925664045,-0.006622702506046718,0.02049376256763935,0.05261509492993355,9.91779899597168,-0.0201795045286417,0.012266919016838074,0.25,0.04,0.125,3.0,2.0,3e-06,1.2,2e-05,1.0,SAC205,SAC305,SAC405
85,0.014366945251822472,0.2653588652610779,7.4760565757751465,-0.032437026500701904,0.0007106594275683165,135.65000000000052,20,0.1703485234934094,-0.17205888593752144,0.014366945251822472,0.2653588652610779,7.4760565757751465,-0.032437026500701904,0.0007106594275683165,0.75,0.06,0.125,3.0,2.0,9e-06,1.2,2.5e-05,1.5,SAC205,SAC305,SAC405
46,0.018161989748477936,0.23330332338809967,7.736814022064209,-0.083729088306427,0.055691055953502655,129.9000000000003,21,-0.11757556751701725,-0.13001946024315358,0.018161989748477936,0.23330332338809967,7.736814022064209,-0.083729088306427,0.055691055953502655,0.25,0.04,0.125,9.0,1.0,6e-06,0.4,3e-05,1.0,SAC205,SAC305,SAC405
30,0.011066560633480549,0.019904686138033867,8.717504501342773,-0.0722593441605568,0.1085587814450264,123.40000000000026,22,0.0592492817474268,0.20641815080425469,0.011066560633480549,0.019904686138033867,8.717504501342773,-0.0722593441605568,0.1085587814450264,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC405,SAC405
338,0.014205839484930038,0.22984211146831512,8.245232582092285,-0.08637773245573044,0.05281491205096245,115.39999999999992,23,-0.05455178065858571,-0.15543327550231106,0.014205839484930038,0.22984211146831512,8.245232582092285,-0.08637773245573044,0.05281491205096245,0.25,0.04,0.125,9.0,2.0,9e-06,0.4,2.5e-05,1.0,SAC205,SAC305,SAC405
66,0.014205839484930038,0.22984211146831512,8.245232582092285,-0.08637773245573044,0.05281491205096245,115.39999999999992,24,-0.05455178065858571,-0.15543327550231106,0.014205839484930038,0.22984211146831512,8.245232582092285,-0.08637773245573044,0.05281491205096245,0.25,0.04,0.125,9.0,2.0,9e-06,0.4,2.5e-05,1.0,SAC205,SAC305,SAC405
177,0.0032726440113037825,0.060212548822164536,9.147148132324219,-0.030553540214896202,0.0562872588634491,110.2000000000001,25,0.38579279455310245,0.1223858662971964,0.0032726440113037825,0.060212548822164536,9.147148132324219,-0.030553540214896202,0.0562872588634491,0.25,0.06,0.125,9.0,2.0,6e-06,1.2,2.5e-05,1.5,SAC205,SAC405,SAC305
253,0.004452115390449762,0.0,9.121807098388672,-0.03037300519645214,0.0652720183134079,110.09999999999974,26,0.3750656404550126,0.20064330574028139,0.004452115390449762,0.0,9.121807098388672,-0.03037300519645214,0.0652720183134079,0.25,0.06,0.125,9.0,2.0,6e-06,1.2,2e-05,1.5,SAC205,SAC405,SAC305
31,0.026014715433120728,0.0,8.647428512573242,-0.019352808594703674,0.01773882657289505,109.49999999999966,27,0.2283414974749794,0.11696035822267832,0.026014715433120728,0.0,8.647428512573242,-0.019352808594703674,0.01773882657289505,0.25,0.04,0.125,3.0,1.5,3e-06,1.2,2e-05,1.0,SAC405,SAC205,SAC405
211,0.01005405094474554,0.2656046450138092,9.29017448425293,-0.08130326122045517,0.03498389571905136,106.80000000000018,28,0.06600149346951631,-0.2602565165705036,0.01005405094474554,0.2656046450138092,9.29017448425293,-0.08130326122045517,0.03498389571905136,0.5,0.06,0.125,3.0,1.5,9e-06,0.4,2.5e-05,1.0,SAC305,SAC405,SAC405
313,0.01005405094474554,0.2656046450138092,9.29017448425293,-0.08130326122045517,0.03498389571905136,106.80000000000018,29,0.06600149346951631,-0.2602565165705036,0.01005405094474554,0.2656046450138092,9.29017448425293,-0.08130326122045517,0.03498389571905136,0.5,0.06,0.125,3.0,1.5,9e-06,0.4,2.5e-05,1.0,SAC305,SAC405,SAC405
40,0.009586300700902939,0.3254426419734955,8.6525239944458,-0.07962967455387115,0.03279344365000725,106.10000000000014,30,0.03442109691786619,-0.29042457721193576,0.009586300700902939,0.3254426419734955,8.6525239944458,-0.07962967455387115,0.03279344365000725,0.25,0.06,0.125,3.0,2.0,9e-06,0.4,3e-05,1.0,SAC305,SAC405,SAC305
2,0.009518658742308617,0.26868298649787903,7.4760565757751465,-0.032437026500701904,0.0007106594275683165,103.99999999999977,31,0.2139618427603964,-0.16612571292034414,0.009518658742308617,0.26868298649787903,7.4760565757751465,-0.032437026500701904,0.0007106594275683165,0.75,0.06,0.125,3.0,2.0,9e-06,1.2,2.5e-05,1.5,SAC305,SAC305,SAC405
117,0.013129164464771748,0.0695386454463005,8.437938690185547,-0.07424328476190567,0.06686951965093613,103.75000000000011,32,0.03884494985633573,0.037270722393890655,0.013129164464771748,0.0695386454463005,8.437938690185547,-0.07424328476190567,0.06686951965093613,0.25,0.04,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
22,0.031567852944135666,0.0,6.47977352142334,-0.018894599750638008,0.04541761800646782,103.60000000000036,33,0.007339321427210221,0.31118309547944456,0.031567852944135666,0.0,6.47977352142334,-0.018894599750638008,0.04541761800646782,0.25,0.04,0.125,9.0,2.0,3e-06,1.2,2e-05,1.0,SAC405,SAC105,SAC405
15,0.031567852944135666,0.0,6.47977352142334,-0.018894599750638008,0.04541761800646782,103.60000000000036,34,0.007339321427210221,0.31118309547944456,0.031567852944135666,0.0,6.47977352142334,-0.018894599750638008,0.04541761800646782,0.25,0.04,0.125,9.0,2.0,3e-06,1.2,2e-05,1.0,SAC405,SAC105,SAC405
170,0.008698915131390095,0.26958754658699036,9.536154747009277,-0.079600028693676,0.03066786378622055,97.94999999999982,35,0.10167842942285492,-0.27917933118693783,0.008698915131390095,0.26958754658699036,9.536154747009277,-0.079600028693676,0.03066786378622055,0.5,0.06,0.125,3.0,1.5,9e-06,0.4,3e-05,1.0,SAC305,SAC405,SAC405
48,0.024379197508096695,0.007712455000728369,6.63412618637085,-0.018925491720438004,0.039969246834516525,94.50000000000028,36,0.1037381101311935,0.2534053873272926,0.024379197508096695,0.007712455000728369,6.63412618637085,-0.018925491720438004,0.039969246834516525,0.75,0.06,0.125,6.0,2.0,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC305
36,0.024379197508096695,0.007712455000728369,6.63412618637085,-0.018925491720438004,0.039969246834516525,94.50000000000028,37,0.1037381101311935,0.2534053873272926,0.024379197508096695,0.007712455000728369,6.63412618637085,-0.018925491720438004,0.039969246834516525,0.75,0.06,0.125,6.0,2.0,3e-06,1.2,2e-05,1.0,SAC305,SAC205,SAC305
17,0.02918056771159172,0.0,6.707666873931885,-0.019171612337231636,0.03853341192007065,93.95000000000033,38,0.05585716732405793,0.2647769082798581,0.02918056771159172,0.0,6.707666873931885,-0.019171612337231636,0.03853341192007065,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC405,SAC205,SAC405
18,0.02918056771159172,0.0,6.707666873931885,-0.019171612337231636,0.03853341192007065,93.95000000000033,39,0.05585716732405793,0.2647769082798581,0.02918056771159172,0.0,6.707666873931885,-0.019171612337231636,0.03853341192007065,0.75,0.06,0.125,6.0,1.5,3e-06,1.2,2e-05,1.0,SAC405,SAC205,SAC405
95,0.013129164464771748,0.0695386454463005,8.45980453491211,-0.07424328476190567,0.061407532542943954,93.20000000000027,40,0.044158716872009514,0.02088944619734152,0.013129164464771748,0.0695386454463005,8.45980453491211,-0.07424328476190567,0.061407532542943954,0.25,0.04,0.125,9.0,1.5,3e-06,0.4,2e-05,1.0,SAC305,SAC305,SAC405
133,0.007175236474722624,0.3652336299419403,7.602662086486816,-0.08161845058202744,0.04778255894780159,92.95000000000027,41,-0.02184798624274225,-0.24308547572377404,0.007175236474722624,0.3652336299419403,7.602662086486816,-0.08161845058202744,0.04778255894780159,0.25,0.04,0.125,6.0,2.0,6e-06,0.4,3e-05,2.0,SAC105,SAC305,SAC405
19,0.006770728155970573,0.02373584546148777,8.717504501342773,-0.0722593441605568,0.1085587814450264,92.85000000000059,42,0.10174833870552379,0.1945273924421294,0.006770728155970573,0.02373584546148777,8.717504501342773,-0.0722593441605568,0.1085587814450264,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
350,0.006770728155970573,0.02373584546148777,8.717504501342773,-0.0722593441605568,0.1085587814450264,92.85000000000059,43,0.10174833870552379,0.1945273924421294,0.006770728155970573,0.02373584546148777,8.717504501342773,-0.0722593441605568,0.1085587814450264,0.25,0.06,0.125,9.0,1.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
24,0.03317798301577568,0.06852598488330841,7.089901924133301,-0.018170146271586418,0.01418648473918438,90.95000000000033,44,0.04046937833211486,0.11217386238307465,0.03317798301577568,0.06852598488330841,7.089901924133301,-0.018170146271586418,0.01418648473918438,0.25,0.06,0.125,3.0,2.0,3e-06,1.2,2.5e-05,1.5,SAC405,SAC205,SAC405
308,0.003654878120869398,0.054586805403232574,7.768735885620117,-0.030342265963554382,0.06466978043317795,89.30000000000035,45,0.2896853380409151,0.19310822648235096,0.003654878120869398,0.054586805403232574,7.768735885620117,-0.030342265963554382,0.06466978043317795,0.5,0.06,0.125,9.0,2.0,6e-06,1.2,2e-05,1.5,SAC205,SAC305,SAC305
123,0.007322886027395725,0.07336980849504471,9.632405281066895,-0.07632014900445938,0.06824737787246704,89.10000000000036,46,0.1426304347469455,-0.006485094523720668,0.007322886027395725,0.07336980849504471,9.632405281066895,-0.07632014900445938,0.06824737787246704,0.25,0.04,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
105,0.007322886027395725,0.07336980849504471,9.632405281066895,-0.07632014900445938,0.06824737787246704,89.10000000000036,47,0.1426304347469455,-0.006485094523720668,0.007322886027395725,0.07336980849504471,9.632405281066895,-0.07632014900445938,0.06824737787246704,0.25,0.04,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
497,0.03317798301577568,0.06852598488330841,7.1434431076049805,-0.017902100458741188,0.011836398392915726,88.6000000000003,48,0.04753712324639628,0.10187504944631519,0.03317798301577568,0.06852598488330841,7.1434431076049805,-0.017902100458741188,0.011836398392915726,0.25,0.06,0.125,3.0,1.5,3e-06,1.2,2.5e-05,1.5,SAC405,SAC205,SAC405
4,0.03317798301577568,0.06852598488330841,7.1434431076049805,-0.017902100458741188,0.011836398392915726,88.6000000000003,49,0.04753712324639628,0.10187504944631519,0.03317798301577568,0.06852598488330841,7.1434431076049805,-0.017902100458741188,0.011836398392915726,0.25,0.06,0.125,3.0,1.5,3e-06,1.2,2.5e-05,1.5,SAC405,SAC205,SAC405
212,0.012268462218344212,0.01309508178383112,7.965805530548096,-0.03213952109217644,0.03930632025003433,86.8499999999998,50,0.23024649539010392,0.1368024998925627,0.012268462218344212,0.01309508178383112,7.965805530548096,-0.03213952109217644,0.03930632025003433,0.5,0.06,0.125,3.0,1.0,3e-06,0.8,2e-05,1.0,SAC405,SAC305,SAC405
352,0.007095072418451309,0.16361425817012787,8.327115058898926,-0.08582712709903717,0.07929620891809464,85.8500000000002,51,0.017519783932774306,-0.026819357784073836,0.007095072418451309,0.16361425817012787,8.327115058898926,-0.08582712709903717,0.07929620891809464,0.25,0.04,0.125,6.0,1.0,9e-06,0.4,2e-05,1.0,SAC205,SAC305,SAC405
277,0.009118035435676575,0.2541579604148865,6.899904727935791,-0.08364470303058624,0.06736460328102112,85.65000000000015,52,-0.06906701781953671,-0.07524008036929396,0.009118035435676575,0.2541579604148865,6.899904727935791,-0.08364470303058624,0.06736460328102112,0.25,0.04,0.125,9.0,1.5,6e-06,0.4,2.5e-05,1.5,SAC205,SAC205,SAC405
196,0.0075342790223658085,0.015226848423480988,8.439386367797852,-0.0703393891453743,0.09870211035013199,84.80000000000007,53,0.09610309842187932,0.18066622314553293,0.0075342790223658085,0.015226848423480988,8.439386367797852,-0.0703393891453743,0.09870211035013199,0.25,0.06,0.125,6.0,1.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
304,0.009197477251291275,0.20742933452129364,7.978604793548584,-0.08463799953460693,0.059579990804195404,84.30000000000018,54,-0.007655652676210426,-0.09868808615276096,0.009197477251291275,0.20742933452129364,7.978604793548584,-0.08463799953460693,0.059579990804195404,0.25,0.04,0.125,9.0,1.5,6e-06,0.4,2.5e-05,1.0,SAC205,SAC305,SAC405
128,0.006770728155970573,0.02373584546148777,8.768016815185547,-0.0722593441605568,0.09154115617275238,84.15000000000043,55,0.11471876632349289,0.13586363890652595,0.006770728155970573,0.02373584546148777,8.768016815185547,-0.0722593441605568,0.09154115617275238,0.25,0.06,0.125,9.0,1.5,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
100,0.006770728155970573,0.02373584546148777,8.768016815185547,-0.0722593441605568,0.09154115617275238,84.15000000000043,56,0.11471876632349289,0.13586363890652595,0.006770728155970573,0.02373584546148777,8.768016815185547,-0.0722593441605568,0.09154115617275238,0.25,0.06,0.125,9.0,1.5,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
305,0.01185275986790657,0.0,5.113034725189209,-0.03204447403550148,0.09810591489076614,83.40000000000009,57,0.050145658045936646,0.41502880778140894,0.01185275986790657,0.0,5.113034725189209,-0.03204447403550148,0.09810591489076614,0.25,0.06,0.125,9.0,1.0,3e-06,0.8,2e-05,1.0,SAC305,SAC105,SAC405
449,0.01185275986790657,0.0,5.113034725189209,-0.03204447403550148,0.09810591489076614,83.40000000000009,58,0.050145658045936646,0.41502880778140894,0.01185275986790657,0.0,5.113034725189209,-0.03204447403550148,0.09810591489076614,0.25,0.06,0.125,9.0,1.0,3e-06,0.8,2e-05,1.0,SAC305,SAC105,SAC405
402,0.01054612547159195,0.24250249564647675,7.602662086486816,-0.08161845058202744,0.04778255894780159,81.65000000000009,59,-0.024536341733955767,-0.13704663842687825,0.01054612547159195,0.24250249564647675,7.602662086486816,-0.08161845058202744,0.04778255894780159,0.25,0.04,0.125,6.0,2.0,6e-06,0.4,3e-05,1.0,SAC205,SAC305,SAC405
298,0.0057831741869449615,0.3689010739326477,7.602662086486816,-0.08161845058202744,0.04778255894780159,81.5500000000003,60,-0.007904229298217168,-0.24312757514989589,0.0057831741869449615,0.3689010739326477,7.602662086486816,-0.08161845058202744,0.04778255894780159,0.25,0.04,0.125,6.0,2.0,6e-06,0.4,3e-05,2.0,SAC405,SAC305,SAC405
270,0.006770728155970573,0.02373584546148777,9.01885986328125,-0.07252739369869232,0.08342696726322174,81.45000000000033,61,0.13092444927227992,0.1030007019011026,0.006770728155970573,0.02373584546148777,9.01885986328125,-0.07252739369869232,0.08342696726322174,0.25,0.06,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
281,0.006770728155970573,0.02373584546148777,9.01885986328125,-0.07252739369869232,0.08342696726322174,81.45000000000033,62,0.13092444927227992,0.1030007019011026,0.006770728155970573,0.02373584546148777,9.01885986328125,-0.07252739369869232,0.08342696726322174,0.25,0.06,0.125,9.0,2.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
287,0.010607179254293442,0.15315577387809753,9.131034851074219,-0.08522788435220718,0.051582373678684235,81.20000000000005,63,0.04733836516121629,-0.11974064244182392,0.010607179254293442,0.15315577387809753,9.131034851074219,-0.08522788435220718,0.051582373678684235,0.25,0.04,0.125,6.0,2.0,6e-06,0.4,2e-05,1.0,SAC105,SAC405,SAC405
148,0.003654878120869398,0.054586805403232574,6.661240100860596,-0.029944270849227905,0.08408414572477341,80.8500000000003,64,0.21955938523590723,0.2891000629344299,0.003654878120869398,0.054586805403232574,6.661240100860596,-0.029944270849227905,0.08408414572477341,0.5,0.06,0.125,9.0,2.0,6e-06,1.2,2e-05,1.5,SAC205,SAC205,SAC305
194,0.009419840760529041,0.15441502630710602,7.217242240905762,-0.08530932664871216,0.09639635682106018,80.75000000000006,65,-0.06730938814186317,0.06556383512136976,0.009419840760529041,0.15441502630710602,7.217242240905762,-0.08530932664871216,0.09639635682106018,0.25,0.04,0.125,9.0,1.0,9e-06,0.4,2e-05,1.0,SAC205,SAC205,SAC405
182,0.0075293732807040215,0.06486082822084427,9.300037384033203,-0.07515653967857361,0.06482990831136703,78.70000000000016,66,0.1314108001408132,0.004325955993762796,0.0075293732807040215,0.06486082822084427,9.300037384033203,-0.07515653967857361,0.06482990831136703,0.25,0.04,0.125,6.0,2.0,3e-06,0.4,2e-05,1.0,SAC405,SAC405,SAC405
292,0.012268462218344212,0.01309508178383112,8.10098648071289,-0.03247274085879326,0.03457655385136604,78.34999999999991,67,0.2377495190727778,0.1165888284984483,0.012268462218344212,0.01309508178383112,8.10098648071289,-0.03247274085879326,0.03457655385136604,0.5,0.06,0.125,3.0,1.5,3e-06,0.8,2e-05,1.0,SAC405,SAC305,SAC405
467,0.005939045920968056,0.03198282793164253,8.873892784118652,-0.027779944241046906,0.03749413043260574,77.20000000000039,68,0.35889517509532304,0.09985325995910503,0.005939045920968056,0.03198282793164253,8.873892784118652,-0.027779944241046906,0.03749413043260574,0.25,0.06,0.125,3.0,1.5,6e-06,1.2,2e-05,1.0,SAC205,SAC405,SAC405
41,0.023537220433354378,0.0,6.509288311004639,-0.01728730835020542,0.035909783095121384,76.30000000000007,69,0.117297104650982,0.24927933133864322,0.023537220433354378,0.0,6.509288311004639,-0.01728730835020542,0.035909783095121384,0.25,0.04,0.125,6.0,2.0,3e-06,1.2,2e-05,1.0,SAC305,SAC105,SAC405
26,0.023537220433354378,0.0,6.509288311004639,-0.01728730835020542,0.035909783095121384,76.30000000000007,70,0.117297104650982,0.24927933133864322,0.023537220433354378,0.0,6.509288311004639,-0.01728730835020542,0.035909783095121384,0.25,0.04,0.125,6.0,2.0,3e-06,1.2,2e-05,1.0,SAC305,SAC105,SAC405
381,0.005617843009531498,0.09829816967248917,9.152177810668945,-0.08663614094257355,0.09706160426139832,76.2500000000004,71,0.06800767988270416,0.04411681826011618,0.005617843009531498,0.09829816967248917,9.152177810668945,-0.08663614094257355,0.09706160426139832,0.25,0.06,0.125,9.0,1.0,9e-06,0.4,2e-05,1.0,SAC205,SAC405,SAC405
